t,amount,length,labels.distribution.amount,labels.distribution.length,labels.generation.amount,labels.generation.length,labels.industrial.amount,labels.industrial.length,labels.transmission.amount,labels.transmission.length,id_relation,Pays
2025-10-07T00:00:00.000Z,10,1229.43967985942,,,,,,,3,1106.5714599367,/boundary/2361304,Chad
2025-10-08T00:00:00.000Z,10,1229.43967985942,,,,,,,3,1106.5714599367,/boundary/2361304,Chad
2025-10-09T00:00:00.000Z,10,1229.43967985942,,,,,,,3,1106.5714599367,/boundary/2361304,Chad
2025-10-10T00:00:00.000Z,10,1229.43967985942,,,,,,,3,1106.5714599367,/boundary/2361304,Chad
2025-10-11T00:00:00.000Z,10,1229.43967985942,,,,,,,3,1106.5714599367,/boundary/2361304,Chad
2025-10-12T00:00:00.000Z,10,1229.43967985942,,,,,,,3,1106.5714599367,/boundary/2361304,Chad
2025-10-13T00:00:00.000Z,10,1229.43967985942,,,,,,,3,1106.5714599367,/boundary/2361304,Chad
2025-10-14T00:00:00.000Z,10,1229.43967985942,,,,,,,3,1106.5714599367,/boundary/2361304,Chad
2025-10-15T00:00:00.000Z,10,1229.43967985942,,,,,,,3,1106.5714599367,/boundary/2361304,Chad
2025-10-16T00:00:00.000Z,10,1229.43967985942,,,,,,,3,1106.5714599367,/boundary/2361304,Chad
2025-10-17T00:00:00.000Z,10,1229.43967985942,,,,,,,3,1106.5714599367,/boundary/2361304,Chad
2025-10-18T00:00:00.000Z,10,1229.43967985942,,,,,,,3,1106.5714599367,/boundary/2361304,Chad
2025-10-19T00:00:00.000Z,10,1229.43967985942,,,,,,,3,1106.5714599367,/boundary/2361304,Chad
2025-10-20T00:00:00.000Z,10,1229.43967985942,,,,,,,3,1106.5714599367,/boundary/2361304,Chad
2025-10-21T00:00:00.000Z,10,1229.43967985942,,,,,,,3,1106.5714599367,/boundary/2361304,Chad
2025-10-22T00:00:00.000Z,10,1229.43967985942,,,,,,,3,1106.5714599367,/boundary/2361304,Chad
2025-10-23T00:00:00.000Z,10,1229.43967985942,,,,,,,3,1106.5714599367,/boundary/2361304,Chad
2025-10-24T00:00:00.000Z,10,1229.43967985942,,,,,,,3,1106.5714599367,/boundary/2361304,Chad
2025-10-25T00:00:00.000Z,10,1229.43967985942,,,,,,,3,1106.5714599367,/boundary/2361304,Chad
2025-10-26T00:00:00.000Z,10,1229.43967985942,,,,,,,3,1106.5714599367,/boundary/2361304,Chad
2025-10-27T00:00:00.000Z,10,1229.43967985942,,,,,,,3,1106.5714599367,/boundary/2361304,Chad
2025-10-28T00:00:00.000Z,10,1229.43967985942,,,,,,,3,1106.5714599367,/boundary/2361304,Chad
2025-10-29T00:00:00.000Z,10,1229.43967985942,,,,,,,3,1106.5714599367,/boundary/2361304,Chad
2025-10-30T00:00:00.000Z,10,1229.43967985942,,,,,,,3,1106.5714599367,/boundary/2361304,Chad
2025-10-31T00:00:00.000Z,10,1229.43967985942,,,,,,,3,1106.5714599367,/boundary/2361304,Chad
2025-11-01T00:00:00.000Z,10,1229.43967985942,,,,,,,3,1106.5714599367,/boundary/2361304,Chad
2025-11-02T00:00:00.000Z,10,1229.43967985942,,,,,,,3,1106.5714599367,/boundary/2361304,Chad
2025-11-03T00:00:00.000Z,10,1229.43967985942,,,,,,,3,1106.5714599367,/boundary/2361304,Chad
2025-11-04T00:00:00.000Z,10,1229.43967985942,,,,,,,3,1106.5714599367,/boundary/2361304,Chad
2024-01-01T00:00:00.000Z,936,302896.457862042,180,48302.2004317489,89,24667.2472658725,137,27243.9715908365,,,/boundary/167454,Chile
2024-02-01T00:00:00.000Z,939,303934.553717895,180,48369.0113832126,89,24667.2472658725,137,27243.9715908365,,,/boundary/167454,Chile
2024-03-01T00:00:00.000Z,940,304060.238704113,180,48369.008558542,89,24667.2472658725,137,27243.9715908365,,,/boundary/167454,Chile
2024-04-01T00:00:00.000Z,940,304075.396442277,180,48388.534848716,89,24667.2472658725,137,27243.9715908365,,,/boundary/167454,Chile
2024-05-01T00:00:00.000Z,942,304878.696002373,179,47294.3770079571,89,24667.2472658725,137,27243.9715908365,,,/boundary/167454,Chile
2024-06-01T00:00:00.000Z,943,304854.247004747,179,47294.3770079571,89,24667.2472658725,137,27243.9715908365,,,/boundary/167454,Chile
2024-07-01T00:00:00.000Z,944,305138.688343286,179,47300.5772321119,89,24667.2472658725,137,27243.9715908365,,,/boundary/167454,Chile
2024-08-01T00:00:00.000Z,944,305141.042102509,179,47302.9309913356,89,24667.2472658725,137,27243.9715908365,,,/boundary/167454,Chile
2024-09-01T00:00:00.000Z,946,306160.566413434,179,47302.9309913356,89,24667.2472658725,137,27243.9715908365,,,/boundary/167454,Chile
2024-10-01T00:00:00.000Z,950,307761.782255582,180,47520.6961315779,89,24667.2472658725,137,27243.9715908365,,,/boundary/167454,Chile
2024-11-01T00:00:00.000Z,951,308771.348270943,180,48036.779836524,89,24667.2472658725,137,27243.9715908365,,,/boundary/167454,Chile
2024-12-01T00:00:00.000Z,953,309264.349093197,180,48036.7798388651,89,24667.2472658725,137,27243.9715908365,,,/boundary/167454,Chile
2025-01-01T00:00:00.000Z,960,311172.765486467,180,48036.7798400555,90,25012.8579521875,142,28713.0493063653,,,/boundary/167454,Chile
2025-02-01T00:00:00.000Z,960,311260.574727536,181,48183.7709828784,90,25012.8579521875,142,28713.0493063653,,,/boundary/167454,Chile
2025-03-01T00:00:00.000Z,961,311883.54730703,181,48194.6641164871,90,25012.8579521875,142,28713.0493063653,,,/boundary/167454,Chile
2025-04-01T00:00:00.000Z,965,313151.052794815,181,48178.7644690573,90,25012.8579521875,142,28713.0493063653,,,/boundary/167454,Chile
2025-05-01T00:00:00.000Z,964,312947.343036252,180,47731.9332963532,90,25012.8579521875,142,28713.0493063653,,,/boundary/167454,Chile
2025-06-01T00:00:00.000Z,966,314004.777790879,181,49568.7730025266,90,25012.8579521875,143,28817.1315558394,,,/boundary/167454,Chile
2025-07-01T00:00:00.000Z,967,314115.151555834,181,49568.7730025266,90,24955.9809863769,143,28817.1315558394,,,/boundary/167454,Chile
2025-08-01T00:00:00.000Z,969,314607.459019981,182,49894.7526374868,90,24955.9809863769,144,29085.2894839163,,,/boundary/167454,Chile
2025-09-01T00:00:00.000Z,1005,323655.181716412,182,49894.7526374868,90,24955.9809863769,144,29085.2894839163,,,/boundary/167454,Chile
2025-10-01T00:00:00.000Z,1007,324518.247268111,182,49894.7526374868,90,24955.9809863769,144,29085.2894839163,,,/boundary/167454,Chile
2025-10-02T00:00:00.000Z,1007,324518.247268111,182,49894.7526374868,90,24955.9809863769,144,29085.2894839163,,,/boundary/167454,Chile
2025-10-03T00:00:00.000Z,1007,324518.247268111,182,49894.7526374868,90,24955.9809863769,144,29085.2894839163,599,228740.963769993,/boundary/167454,Chile
2025-10-04T00:00:00.000Z,1007,324518.247268111,182,49894.7526374868,90,24955.9809863769,144,29085.2894839163,599,228740.963769993,/boundary/167454,Chile
2025-10-05T00:00:00.000Z,1007,324518.247268111,182,49894.7526374868,90,24955.9809863769,144,29085.2894839163,599,228740.963769993,/boundary/167454,Chile
2025-10-06T00:00:00.000Z,1007,324518.247268111,182,49894.7526374868,90,24955.9809863769,144,29085.2894839163,599,228740.963769993,/boundary/167454,Chile
2025-10-07T00:00:00.000Z,1008,325124.355900642,182,49894.7526374868,90,24955.9809863769,144,29085.2894839163,599,228740.963769993,/boundary/167454,Chile
2025-10-08T00:00:00.000Z,1008,325124.355900642,182,49894.7526374868,90,24955.9809863769,144,29085.2894839163,599,228740.963769993,/boundary/167454,Chile
2025-10-09T00:00:00.000Z,1008,325124.355900642,182,49894.7526374868,90,24955.9809863769,144,29085.2894839163,599,228740.963769993,/boundary/167454,Chile
2025-10-10T00:00:00.000Z,1008,325124.355900642,182,49894.7526374868,90,24955.9809863769,144,29085.2894839163,599,228740.963769993,/boundary/167454,Chile
2025-10-11T00:00:00.000Z,1008,325124.355900642,182,49894.7526374868,90,24955.9809863769,144,29085.2894839163,599,228740.963769993,/boundary/167454,Chile
2025-10-12T00:00:00.000Z,1008,325124.355900642,182,49894.7526374868,90,24955.9809863769,144,29085.2894839163,599,228740.963769993,/boundary/167454,Chile
2025-10-13T00:00:00.000Z,1008,325124.355900642,182,49894.7526374868,90,24955.9809863769,144,29085.2894839163,599,228740.963769993,/boundary/167454,Chile
2025-10-14T00:00:00.000Z,1008,325124.355900642,182,49894.7526374868,90,24955.9809863769,144,29085.2894839163,599,228740.963769993,/boundary/167454,Chile
2025-10-15T00:00:00.000Z,1008,325124.355900642,182,49894.7526374868,90,24955.9809863769,144,29085.2894839163,599,228740.963769993,/boundary/167454,Chile
2025-10-16T00:00:00.000Z,1008,325124.355900642,182,49894.7526374868,90,24955.9809863769,144,29085.2894839163,599,228740.963769993,/boundary/167454,Chile
2025-10-17T00:00:00.000Z,1008,325124.355900642,182,49894.7526374868,90,24955.9809863769,144,29085.2894839163,599,228740.963769993,/boundary/167454,Chile
2025-10-18T00:00:00.000Z,1008,325124.355900642,182,49894.7526374868,90,24955.9809863769,144,29085.2894839163,599,228740.963769993,/boundary/167454,Chile
2025-10-19T00:00:00.000Z,1008,325124.355900642,182,49894.7526374868,90,24955.9809863769,144,29085.2894839163,599,228740.963769993,/boundary/167454,Chile
2025-10-20T00:00:00.000Z,1008,325124.355900642,182,49894.7526374868,90,24955.9809863769,144,29085.2894839163,599,228740.963769993,/boundary/167454,Chile
2025-10-21T00:00:00.000Z,1008,325124.355900642,182,49894.7526374868,90,24955.9809863769,144,29085.2894839163,599,228740.963769993,/boundary/167454,Chile
2025-10-22T00:00:00.000Z,1008,325124.355900642,182,49894.7526374868,90,24955.9809863769,144,29085.2894839163,599,228740.963769993,/boundary/167454,Chile
2025-10-23T00:00:00.000Z,1008,325124.355900642,182,49894.7526374868,90,24955.9809863769,144,29085.2894839163,599,228740.963769993,/boundary/167454,Chile
2025-10-24T00:00:00.000Z,1008,325124.355900642,182,49894.7526374868,90,24955.9809863769,144,29085.2894839163,599,228740.963769993,/boundary/167454,Chile
2025-10-25T00:00:00.000Z,1009,325187.394248845,182,49896.6743299087,90,24955.9809863769,145,29146.4061396974,599,228742.885462415,/boundary/167454,Chile
2025-10-26T00:00:00.000Z,1009,325187.394248845,182,49896.6743299087,90,24955.9809863769,145,29146.4061396974,599,228742.885462415,/boundary/167454,Chile
2025-10-27T00:00:00.000Z,1009,325187.394248845,182,49896.6743299087,90,24955.9809863769,145,29146.4061396974,599,228742.885462415,/boundary/167454,Chile
2025-10-28T00:00:00.000Z,1009,325187.394248845,182,49896.6743299087,90,24955.9809863769,145,29146.4061396974,599,228742.885462415,/boundary/167454,Chile
2025-10-29T00:00:00.000Z,1009,325054.283198361,182,49763.5632794255,90,24955.9809863769,145,29146.4061396974,599,228609.774411931,/boundary/167454,Chile
2025-10-30T00:00:00.000Z,1010,325435.616487776,182,49763.5632794255,90,24955.9809863769,145,29146.4061396974,599,228609.774411931,/boundary/167454,Chile
2025-10-31T00:00:00.000Z,1010,325435.616487776,182,49763.5632794255,90,24955.9809863769,145,29146.4061396974,599,228609.774411931,/boundary/167454,Chile
2025-11-01T00:00:00.000Z,1010,325435.616487776,182,49763.5632794255,90,24955.9809863769,145,29146.4061396974,599,228609.774411931,/boundary/167454,Chile
2025-11-02T00:00:00.000Z,1010,325435.616487776,182,49763.5632794255,90,24955.9809863769,145,29146.4061396974,599,228609.774411931,/boundary/167454,Chile
2025-11-03T00:00:00.000Z,1010,325435.616487776,182,49763.5632794255,90,24955.9809863769,145,29146.4061396974,599,228609.774411931,/boundary/167454,Chile
2025-11-04T00:00:00.000Z,1010,325435.616487776,182,49763.5632794255,90,24955.9809863769,145,29146.4061396974,599,228609.774411931,/boundary/167454,Chile
2024-01-01T00:00:00.000Z,459,162158.270633478,20,4730.2643977189,2,0,8,1510.95052428686,,,/boundary/120027,Colombia
2024-02-01T00:00:00.000Z,461,163123.166892557,20,4730.2643977189,2,0,8,1510.95052428686,,,/boundary/120027,Colombia
2024-03-01T00:00:00.000Z,462,163123.166892557,20,4730.2643977189,2,0,8,1510.95052428686,,,/boundary/120027,Colombia
2024-04-01T00:00:00.000Z,489,173716.908680459,21,4932.86277947058,4,462.461099644745,8,1708.68768205929,,,/boundary/120027,Colombia
2024-05-01T00:00:00.000Z,489,173716.908680459,21,4932.86277947058,4,462.461099644745,8,1708.68768205929,,,/boundary/120027,Colombia
2024-06-01T00:00:00.000Z,490,173729.768014739,21,4932.86277947058,4,462.461099644745,8,1708.68768205929,,,/boundary/120027,Colombia
2024-07-01T00:00:00.000Z,500,174776.315809878,21,4932.86277947058,4,462.461099644745,8,1708.68768205929,,,/boundary/120027,Colombia
2024-08-01T00:00:00.000Z,501,174776.315809893,21,4932.86277947058,4,462.461099644745,8,1708.68768205929,,,/boundary/120027,Colombia
2024-09-01T00:00:00.000Z,503,175171.009657867,22,5016.6530738658,4,462.461099644745,8,1708.68768205929,,,/boundary/120027,Colombia
2024-10-01T00:00:00.000Z,504,175172.675267471,22,5016.6530738658,4,462.461099644745,8,1708.68768205929,,,/boundary/120027,Colombia
2024-11-01T00:00:00.000Z,509,175419.183258414,22,5016.6530738658,4,462.461099644745,8,1708.68768205929,,,/boundary/120027,Colombia
2024-12-01T00:00:00.000Z,512,175771.06994778,22,5014.01953444947,4,462.461099644745,8,1708.68768205929,,,/boundary/120027,Colombia
2025-01-01T00:00:00.000Z,521,176766.288026846,23,5130.65582629267,4,462.461099644745,8,1708.68768205929,,,/boundary/120027,Colombia
2025-02-01T00:00:00.000Z,522,176800.530965908,23,5130.65582629267,4,462.461099644745,8,1708.68768205929,,,/boundary/120027,Colombia
2025-03-01T00:00:00.000Z,527,177994.749800514,25,5847.3334066027,4,462.461099644745,9,1807.08123501655,,,/boundary/120027,Colombia
2025-04-01T00:00:00.000Z,529,179311.966539908,26,6002.76888852876,4,462.461099644745,9,1807.08123501655,,,/boundary/120027,Colombia
2025-05-01T00:00:00.000Z,532,180148.53588185,26,6002.76888852876,4,462.461099644745,9,1807.08123501655,,,/boundary/120027,Colombia
2025-06-01T00:00:00.000Z,541,183035.881106186,27,6219.56720328049,4,462.461099644745,9,1807.08123501655,,,/boundary/120027,Colombia
2025-07-01T00:00:00.000Z,580,194018.736263766,33,7809.56624394969,4,462.461099644745,14,2954.77085010933,,,/boundary/120027,Colombia
2025-08-01T00:00:00.000Z,638,206470.317835402,74,16108.0124614912,4,462.461099644745,15,3289.38690086347,,,/boundary/120027,Colombia
2025-09-01T00:00:00.000Z,700,213916.112928889,80,17961.2053849456,16,6420.05315338457,17,3928.58139889163,,,/boundary/120027,Colombia
2025-10-01T00:00:00.000Z,712,216452.744324208,77,17763.1494967128,27,8664.64647294089,26,6854.51887091539,,,/boundary/120027,Colombia
2025-10-02T00:00:00.000Z,712,216452.744324208,77,17763.1494967128,27,8664.64647294089,26,6854.51887091539,,,/boundary/120027,Colombia
2025-10-03T00:00:00.000Z,712,216452.744324208,77,17763.1494967128,27,8664.64647294089,26,6854.51887091539,439,184128.638742879,/boundary/120027,Colombia
2025-10-04T00:00:00.000Z,712,216452.744324208,77,17763.1494967128,27,8664.64647294089,26,6854.51887091539,439,184128.638742879,/boundary/120027,Colombia
2025-10-05T00:00:00.000Z,713,216477.319064881,77,17763.1494967128,27,8664.64647294089,26,6854.51887091539,439,184128.638742879,/boundary/120027,Colombia
2025-10-06T00:00:00.000Z,713,216477.319064881,77,17763.1494967128,27,8664.64647294089,26,6854.51887091539,439,184128.638742879,/boundary/120027,Colombia
2025-10-07T00:00:00.000Z,713,216477.319064881,77,17763.1494967128,27,8664.64647294089,26,6854.51887091539,439,184128.638742879,/boundary/120027,Colombia
2025-10-08T00:00:00.000Z,713,216477.319064881,77,17763.1494967128,27,8664.64647294089,26,6854.51887091539,439,184128.638742879,/boundary/120027,Colombia
2025-10-09T00:00:00.000Z,713,216437.095022635,77,17763.1494967128,27,8664.64647294089,26,6854.51887091539,439,184088.414700633,/boundary/120027,Colombia
2025-10-10T00:00:00.000Z,714,216687.471140008,81,19223.6821855198,28,8917.55154381018,26,6854.51887091539,440,184341.081804209,/boundary/120027,Colombia
2025-10-11T00:00:00.000Z,714,216687.471140008,81,19223.6821855198,28,8917.55154381018,26,6854.51887091539,440,184341.081804209,/boundary/120027,Colombia
2025-10-12T00:00:00.000Z,715,216775.998855353,82,19312.2099008642,28,8917.55154381018,26,6854.51887091539,440,184341.081804209,/boundary/120027,Colombia
2025-10-13T00:00:00.000Z,715,216775.998855353,82,19312.2099008642,28,8917.55154381018,26,6854.51887091539,440,184341.081804209,/boundary/120027,Colombia
2025-10-14T00:00:00.000Z,715,216766.569466381,82,19312.2099008642,28,8917.55154381018,26,6854.51887091539,440,184331.652415238,/boundary/120027,Colombia
2025-10-15T00:00:00.000Z,716,217058.157221404,83,19603.797655887,28,8917.55154381018,26,6854.51887091539,440,184331.652415238,/boundary/120027,Colombia
2025-10-16T00:00:00.000Z,718,217058.157221404,83,19603.797655887,28,8917.55154381018,26,6854.51887091539,440,184331.652415238,/boundary/120027,Colombia
2025-10-17T00:00:00.000Z,719,217619.24596514,82,18811.4045215723,28,8917.55154381018,26,6854.51887091539,443,185606.800512493,/boundary/120027,Colombia
2025-10-18T00:00:00.000Z,719,217619.24596514,82,18811.4045215723,28,8917.55154381018,26,6854.51887091539,443,185606.800512493,/boundary/120027,Colombia
2025-10-19T00:00:00.000Z,719,217619.24596514,82,18811.4045215723,28,8917.55154381018,26,6854.51887091539,443,185606.800512493,/boundary/120027,Colombia
2025-10-20T00:00:00.000Z,719,217619.24596514,82,18811.4045215723,28,8917.55154381018,26,6854.51887091539,443,185606.800512493,/boundary/120027,Colombia
2025-10-21T00:00:00.000Z,719,217619.24596514,82,18811.4045215723,28,8917.55154381018,26,6854.51887091539,443,185606.800512493,/boundary/120027,Colombia
2025-10-22T00:00:00.000Z,719,217619.24596514,82,18811.4045215723,28,8917.55154381018,26,6854.51887091539,443,185606.800512493,/boundary/120027,Colombia
2025-10-23T00:00:00.000Z,719,217619.24596514,83,19114.6068228021,28,8917.55154381018,26,6854.51887091539,443,185606.800512493,/boundary/120027,Colombia
2025-10-24T00:00:00.000Z,721,217897.68484966,83,19114.6068228021,29,9032.84455553784,28,7288.84987191534,444,185722.093524221,/boundary/120027,Colombia
2025-10-25T00:00:00.000Z,721,217897.68484966,83,19114.6068228021,29,9032.84455553784,28,7288.84987191534,444,185722.093524221,/boundary/120027,Colombia
2025-10-26T00:00:00.000Z,721,217897.68484966,83,19114.6068228021,29,9032.84455553784,28,7288.84987191534,444,185722.093524221,/boundary/120027,Colombia
2025-10-27T00:00:00.000Z,721,217897.68484966,83,19114.6068228021,29,9032.84455553784,28,7288.84987191534,444,185722.093524221,/boundary/120027,Colombia
2025-10-28T00:00:00.000Z,721,217897.68484966,83,19114.6068228021,29,9032.84455553784,28,7288.84987191534,444,185722.093524221,/boundary/120027,Colombia
2025-10-29T00:00:00.000Z,720,217478.544223418,83,19114.6068228021,29,9032.84455553784,28,7288.84987191534,443,185302.952897979,/boundary/120027,Colombia
2025-10-30T00:00:00.000Z,720,217478.544223418,83,19114.6068228021,29,9032.84455553784,28,7288.84987191534,444,185738.776994238,/boundary/120027,Colombia
2025-10-31T00:00:00.000Z,720,217478.544223418,83,19114.6068228021,29,9032.84455553784,28,7288.84987191534,444,185738.776994238,/boundary/120027,Colombia
2025-11-01T00:00:00.000Z,720,217478.544223418,83,19114.6068228021,29,9032.84455553784,28,7288.84987191534,444,185738.776994238,/boundary/120027,Colombia
2025-11-02T00:00:00.000Z,720,217478.544223418,83,19114.6068228021,29,9032.84455553784,28,7288.84987191534,444,185738.776994238,/boundary/120027,Colombia
2025-11-03T00:00:00.000Z,720,217478.544223418,83,19114.6068228021,29,9032.84455553784,28,7288.84987191534,444,185738.776994238,/boundary/120027,Colombia
2025-11-04T00:00:00.000Z,720,217478.544223418,83,19114.6068228021,29,9032.84455553784,28,7288.84987191534,444,185738.776994238,/boundary/120027,Colombia
2024-01-01T00:00:00.000Z,104,45200.9681284612,11,2015.87030122408,,,1,132.541127615999,,,/boundary/287667,Costa Rica
2024-02-01T00:00:00.000Z,104,45200.9681284612,11,2015.87030122408,,,1,132.541127615999,,,/boundary/287667,Costa Rica
2024-03-01T00:00:00.000Z,106,45432.0361647848,11,2015.87030122408,,,1,132.541127615999,,,/boundary/287667,Costa Rica
2024-04-01T00:00:00.000Z,106,45432.0361647848,11,2015.87030122408,,,1,132.541127615999,,,/boundary/287667,Costa Rica
2024-05-01T00:00:00.000Z,106,45432.0361647848,11,2015.87030122408,,,1,132.541127615999,,,/boundary/287667,Costa Rica
2024-06-01T00:00:00.000Z,106,45432.0361647848,11,2015.87030122408,,,1,132.541127615999,,,/boundary/287667,Costa Rica
2024-07-01T00:00:00.000Z,106,45432.0361647848,11,2015.87030122408,,,1,132.541127615999,,,/boundary/287667,Costa Rica
2024-08-01T00:00:00.000Z,107,45638.3195043743,11,2015.87030122408,,,1,132.541127615999,,,/boundary/287667,Costa Rica
2024-09-01T00:00:00.000Z,107,45638.3195043743,11,2015.87030122408,,,1,132.541127615999,,,/boundary/287667,Costa Rica
2024-10-01T00:00:00.000Z,107,45638.3195043743,11,2015.87030122408,,,1,132.541127615999,,,/boundary/287667,Costa Rica
2024-11-01T00:00:00.000Z,107,45638.3195043743,11,2015.87030122408,,,1,132.541127615999,,,/boundary/287667,Costa Rica
2024-12-01T00:00:00.000Z,107,45638.3195043743,11,2015.87030122408,,,1,132.541127615999,,,/boundary/287667,Costa Rica
2025-01-01T00:00:00.000Z,108,45611.2269194703,11,1879.07690208774,,,1,132.541127615999,,,/boundary/287667,Costa Rica
2025-02-01T00:00:00.000Z,108,45611.2269194703,11,1879.07690208774,,,1,132.541127615999,,,/boundary/287667,Costa Rica
2025-03-01T00:00:00.000Z,108,45611.2269194703,11,1879.07690208774,,,1,132.541127615999,,,/boundary/287667,Costa Rica
2025-04-01T00:00:00.000Z,108,45770.7013426573,11,1879.07690208774,,,1,132.541127615999,,,/boundary/287667,Costa Rica
2025-05-01T00:00:00.000Z,108,45770.7013426573,11,1879.07690208774,,,1,132.541127615999,,,/boundary/287667,Costa Rica
2025-06-01T00:00:00.000Z,108,45771.0988595075,11,1879.07690208774,,,1,132.541127615999,,,/boundary/287667,Costa Rica
2025-07-01T00:00:00.000Z,108,45785.3874783444,11,1879.07690208774,,,1,132.541127615999,,,/boundary/287667,Costa Rica
2025-08-01T00:00:00.000Z,108,45785.3874783444,11,1879.07690208774,,,1,132.541127615999,,,/boundary/287667,Costa Rica
2025-09-01T00:00:00.000Z,108,45785.3874783444,11,1879.07690208774,,,1,132.541127615999,,,/boundary/287667,Costa Rica
2025-10-01T00:00:00.000Z,109,45863.1185793601,11,1879.07690208774,,,1,132.541127615999,,,/boundary/287667,Costa Rica
2025-10-02T00:00:00.000Z,109,45863.1185793601,11,1879.07690208774,,,1,132.541127615999,,,/boundary/287667,Costa Rica
2025-10-03T00:00:00.000Z,109,45863.1185793601,11,1879.07690208774,,,1,132.541127615999,66,38230.245419786,/boundary/287667,Costa Rica
2025-10-04T00:00:00.000Z,109,45863.1185793601,11,1879.07690208774,,,1,132.541127615999,66,38230.245419786,/boundary/287667,Costa Rica
2025-10-05T00:00:00.000Z,109,45863.1185793601,11,1879.07690208774,,,1,132.541127615999,66,38230.245419786,/boundary/287667,Costa Rica
2025-10-06T00:00:00.000Z,109,45863.1185793601,11,1879.07690208774,,,1,132.541127615999,66,38230.245419786,/boundary/287667,Costa Rica
2025-10-07T00:00:00.000Z,109,45863.1185793601,11,1879.07690208774,,,1,132.541127615999,66,38230.245419786,/boundary/287667,Costa Rica
2025-10-08T00:00:00.000Z,109,45863.1185793601,11,1879.07690208774,,,1,132.541127615999,66,38230.245419786,/boundary/287667,Costa Rica
2025-10-09T00:00:00.000Z,109,45863.1185793601,11,1879.07690208774,,,1,132.541127615999,66,38230.245419786,/boundary/287667,Costa Rica
2025-10-10T00:00:00.000Z,109,45863.1185793601,11,1879.07690208774,,,1,132.541127615999,66,38230.245419786,/boundary/287667,Costa Rica
2025-10-11T00:00:00.000Z,109,45863.1185793601,11,1879.07690208774,,,1,132.541127615999,66,38230.245419786,/boundary/287667,Costa Rica
2025-10-12T00:00:00.000Z,109,45863.1185793601,11,1879.07690208774,,,1,132.541127615999,66,38230.245419786,/boundary/287667,Costa Rica
2025-10-13T00:00:00.000Z,109,45863.1185793601,11,1879.07690208774,,,1,132.541127615999,66,38230.245419786,/boundary/287667,Costa Rica
2025-10-14T00:00:00.000Z,109,45863.1185793601,11,1879.07690208774,,,1,132.541127615999,66,38230.245419786,/boundary/287667,Costa Rica
2025-10-15T00:00:00.000Z,109,45863.1185793601,11,1879.07690208774,,,1,132.541127615999,66,38230.245419786,/boundary/287667,Costa Rica
2025-10-16T00:00:00.000Z,109,45863.1185793601,11,1879.07690208774,,,1,132.541127615999,66,38230.245419786,/boundary/287667,Costa Rica
2025-10-17T00:00:00.000Z,109,45863.1185793601,11,1879.07690208774,,,1,132.541127615999,66,38230.245419786,/boundary/287667,Costa Rica
2025-10-18T00:00:00.000Z,109,45863.1185793601,11,1879.07690208774,,,1,132.541127615999,66,38230.245419786,/boundary/287667,Costa Rica
2025-10-19T00:00:00.000Z,109,45863.1185793601,11,1879.07690208774,,,1,132.541127615999,66,38230.245419786,/boundary/287667,Costa Rica
2025-10-20T00:00:00.000Z,109,45863.1185793601,11,1879.07690208774,,,1,132.541127615999,66,38230.245419786,/boundary/287667,Costa Rica
2025-10-21T00:00:00.000Z,109,45863.1185793601,11,1879.07690208774,,,1,132.541127615999,66,38230.245419786,/boundary/287667,Costa Rica
2025-10-22T00:00:00.000Z,109,45863.1185793601,11,1879.07690208774,,,1,132.541127615999,66,38230.245419786,/boundary/287667,Costa Rica
2025-10-23T00:00:00.000Z,109,45863.1185793601,11,1879.07690208774,,,1,132.541127615999,66,38230.245419786,/boundary/287667,Costa Rica
2025-10-24T00:00:00.000Z,109,45863.1185793601,11,1879.07690208774,,,1,132.541127615999,66,38230.245419786,/boundary/287667,Costa Rica
2025-10-25T00:00:00.000Z,109,45863.1185793601,11,1879.07690208774,,,1,132.541127615999,66,38230.245419786,/boundary/287667,Costa Rica
2025-10-26T00:00:00.000Z,109,45863.1185793601,11,1879.07690208774,,,1,132.541127615999,66,38230.245419786,/boundary/287667,Costa Rica
2025-10-27T00:00:00.000Z,109,45863.1185793601,11,1879.07690208774,,,1,132.541127615999,66,38230.245419786,/boundary/287667,Costa Rica
2025-10-28T00:00:00.000Z,109,45863.1185793601,11,1879.07690208774,,,1,132.541127615999,66,38230.245419786,/boundary/287667,Costa Rica
2025-10-29T00:00:00.000Z,109,45863.1185793601,11,1879.07690208774,,,1,132.541127615999,66,38230.245419786,/boundary/287667,Costa Rica
2025-10-30T00:00:00.000Z,109,45876.7344673582,11,1879.07690208774,,,1,132.541127615999,66,38243.8613077841,/boundary/287667,Costa Rica
2025-10-31T00:00:00.000Z,109,45876.7344673582,11,1879.07690208774,,,1,132.541127615999,66,38243.8613077841,/boundary/287667,Costa Rica
2025-11-01T00:00:00.000Z,109,45876.7344673582,11,1879.07690208774,,,1,132.541127615999,66,38243.8613077841,/boundary/287667,Costa Rica
2025-11-02T00:00:00.000Z,109,45876.7344673582,11,1879.07690208774,,,1,132.541127615999,66,38243.8613077841,/boundary/287667,Costa Rica
2025-11-03T00:00:00.000Z,109,45876.7344673582,11,1879.07690208774,,,1,132.541127615999,66,38243.8613077841,/boundary/287667,Costa Rica
2025-11-04T00:00:00.000Z,109,45876.7344673582,11,1879.07690208774,,,1,132.541127615999,66,38243.8613077841,/boundary/287667,Costa Rica
